timestamp,open,high,low,close,volume,symbol
1704114000000,2299.42,2303.4,2298.07,2303.26,1421.3204,ETHUSDT
1704114900000,2303.26,2306.91,2303.26,2306.34,951.2284,ETHUSDT
1704115800000,2306.34,2307.5,2303.86,2307.49,1567.8688,ETHUSDT
1704116700000,2307.49,2308.2,2304.16,2304.16,1348.4048,ETHUSDT
1704117600000,2304.16,2304.29,2294.84,2299.17,2405.6378,ETHUSDT
1704118500000,2299.16,2301.92,2297.81,2299.83,1715.8806,ETHUSDT
1704119400000,2299.83,2305.11,2299.83,2303.44,1553.6881,ETHUSDT
1704120300000,2303.44,2303.87,2299.35,2300.99,1641.051,ETHUSDT
1704121200000,2300.99,2302.44,2299.2,2301.9,1645.0066,ETHUSDT
1704122100000,2301.9,2309.06,2301.08,2306.19,2696.1047,ETHUSDT
1704123000000,2306.2,2317.45,2305.76,2317.38,4723.6208,ETHUSDT
1704123900000,2317.37,2318.34,2311.72,2314.7,3238.8023,ETHUSDT
1704124800000,2314.69,2317.73,2312.52,2317.14,3324.4683,ETHUSDT
1704125700000,2317.13,2319.55,2306.53,2310.76,4146.9024,ETHUSDT
1704126600000,2310.76,2314.21,2308.25,2312.22,2231.9883,ETHUSDT
1704127500000,2312.23,2313.35,2308.4,2309.89,2051.8274,ETHUSDT
1704128400000,2309.89,2316.51,2306.48,2315.17,2776.2564,ETHUSDT
1704129300000,2315.18,2317.09,2311.64,2314.61,2682.4151,ETHUSDT
1704130200000,2314.62,2315.82,2310.4,2310.52,1531.4997,ETHUSDT
1704131100000,2310.53,2314.89,2310.52,2313.76,1570.6529,ETHUSDT
1704132000000,2313.77,2329.99,2313.76,2329.14,6104.2148,ETHUSDT
1704132900000,2329.14,2331.77,2325.34,2329.19,5142.1691,ETHUSDT
1704133800000,2329.19,2329.23,2323.4,2327.37,2355.5529,ETHUSDT
1704134700000,2327.36,2329.95,2325.8,2326.9,1747.4175,ETHUSDT
1704135600000,2326.9,2329.64,2324.17,2325.3,2020.7779,ETHUSDT
1704136500000,2325.3,2329.87,2322.0,2329.04,2284.8567,ETHUSDT
1704137400000,2329.04,2333.54,2328.25,2333.0,3037.7228,ETHUSDT
1704138300000,2333.01,2340.98,2332.51,2337.26,3793.5304,ETHUSDT
1704139200000,2337.27,2348.78,2337.26,2342.12,8441.4554,ETHUSDT
1704140100000,2342.12,2343.4,2335.25,2342.72,3695.5268,ETHUSDT
1704141000000,2342.72,2345.92,2338.17,2342.56,2894.8914,ETHUSDT
1704141900000,2342.55,2343.56,2339.61,2340.98,2461.1641,ETHUSDT
1704142800000,2340.98,2346.55,2339.4,2340.77,4715.3019,ETHUSDT
1704143700000,2340.78,2341.51,2336.83,2338.1,2032.486,ETHUSDT
1704144600000,2338.1,2338.28,2333.63,2334.15,2114.1806,ETHUSDT
1704145500000,2334.16,2338.0,2332.2,2337.83,1376.9989,ETHUSDT
1704146400000,2337.83,2339.1,2332.53,2332.95,1564.042,ETHUSDT
1704147300000,2332.95,2333.19,2323.66,2330.25,2572.1924,ETHUSDT
1704148200000,2330.25,2334.79,2330.24,2331.48,1186.4546,ETHUSDT
1704149100000,2331.49,2336.2,2331.01,2334.21,1121.5693,ETHUSDT
1704150000000,2334.22,2342.47,2334.21,2335.72,2012.6894,ETHUSDT
1704150900000,2335.73,2349.0,2334.17,2347.0,3052.9208,ETHUSDT
1704151800000,2347.0,2350.96,2345.18,2347.09,3807.2121,ETHUSDT
1704152700000,2347.09,2352.37,2345.1,2352.04,2944.5448,ETHUSDT
1704153600000,2352.05,2356.79,2346.95,2356.19,8061.444,ETHUSDT
1704154500000,2356.18,2381.0,2353.64,2370.0,16450.8538,ETHUSDT
1704155400000,2369.99,2382.79,2369.6,2382.22,7033.6824,ETHUSDT
1704156300000,2382.23,2391.43,2376.46,2387.58,9141.4844,ETHUSDT
1704157200000,2387.59,2397.56,2378.96,2379.25,10217.6738,ETHUSDT
1704158100000,2379.25,2392.0,2378.4,2388.03,6571.8769,ETHUSDT
1704159000000,2388.03,2389.11,2377.7,2377.82,7263.4935,ETHUSDT
1704159900000,2377.81,2379.2,2370.38,2378.08,5371.3795,ETHUSDT
1704160800000,2378.09,2380.95,2373.65,2375.21,4770.1384,ETHUSDT
1704161700000,2375.22,2380.38,2375.0,2380.32,2908.4182,ETHUSDT
1704162600000,2380.32,2382.79,2378.02,2382.25,2085.8609,ETHUSDT
1704163500000,2382.24,2382.96,2376.19,2382.95,3528.0972,ETHUSDT
1704164400000,2382.96,2384.68,2371.47,2373.42,4829.1962,ETHUSDT
1704165300000,2373.43,2379.65,2372.83,2376.84,2925.5181,ETHUSDT
1704166200000,2376.84,2383.06,2375.39,2381.58,3226.4887,ETHUSDT
1704167100000,2381.58,2388.61,2380.69,2386.43,5280.8944,ETHUSDT
1704168000000,2386.42,2387.99,2379.94,2383.25,4532.4197,ETHUSDT
1704168900000,2383.25,2383.27,2378.58,2383.23,2254.7914,ETHUSDT
1704169800000,2383.23,2386.19,2380.92,2383.51,2549.479,ETHUSDT
1704170700000,2383.5,2390.44,2383.0,2387.66,2787.6435,ETHUSDT
1704171600000,2387.66,2392.4,2385.22,2388.94,5494.9921,ETHUSDT
1704172500000,2388.95,2390.4,2387.76,2389.04,2602.1804,ETHUSDT
1704173400000,2389.04,2389.99,2381.2,2381.21,3114.0662,ETHUSDT
1704174300000,2381.2,2381.42,2377.18,2377.48,3641.0755,ETHUSDT
1704175200000,2377.47,2380.35,2374.27,2380.34,3138.6506,ETHUSDT
1704176100000,2380.35,2383.68,2378.19,2381.44,2195.6821,ETHUSDT
1704177000000,2381.44,2381.44,2377.0,2380.08,1770.4451,ETHUSDT
1704177900000,2380.07,2380.5,2373.86,2373.86,3118.7773,ETHUSDT
1704178800000,2373.86,2383.0,2373.69,2380.55,3727.8371,ETHUSDT
1704179700000,2380.54,2387.6,2378.81,2381.44,3521.2525,ETHUSDT
1704180600000,2381.43,2385.0,2377.4,2384.82,3105.9669,ETHUSDT
1704181500000,2384.82,2388.93,2383.32,2385.84,2986.3992,ETHUSDT
1704182400000,2385.84,2392.0,2380.09,2391.72,5881.5729,ETHUSDT
1704183300000,2391.73,2420.0,2391.72,2418.61,18214.8804,ETHUSDT
1704184200000,2418.62,2430.97,2418.02,2427.24,16893.5329,ETHUSDT
1704185100000,2427.25,2431.3,2421.4,2426.49,7578.8345,ETHUSDT
1704186000000,2426.49,2428.43,2419.0,2421.54,6598.955,ETHUSDT
1704186900000,2421.53,2426.82,2420.32,2422.95,5540.9941,ETHUSDT
1704187800000,2422.95,2424.36,2411.81,2413.76,5668.3884,ETHUSDT
1704188700000,2413.76,2421.2,2411.74,2413.77,3661.5014,ETHUSDT
1704189600000,2413.77,2416.4,2406.4,2412.3,4029.1751,ETHUSDT
1704190500000,2412.31,2412.79,2405.0,2407.27,3571.5721,ETHUSDT
1704191400000,2407.27,2407.54,2398.45,2401.51,5244.9469,ETHUSDT
1704192300000,2401.5,2401.51,2392.85,2398.14,6164.9401,ETHUSDT
1704193200000,2398.15,2402.91,2397.64,2398.41,2650.4414,ETHUSDT
1704194100000,2398.41,2401.03,2395.02,2397.44,3766.4909,ETHUSDT
1704195000000,2397.44,2399.44,2380.36,2382.35,6483.7184,ETHUSDT
1704195900000,2382.35,2391.99,2382.34,2391.24,4220.2015,ETHUSDT
1704196800000,2391.24,2395.91,2389.84,2395.38,3124.0026,ETHUSDT
1704197700000,2395.37,2400.0,2393.68,2399.88,2098.4572,ETHUSDT
1704198600000,2399.87,2404.68,2396.74,2396.74,3557.99,ETHUSDT
1704199500000,2396.74,2398.8,2382.73,2386.85,6330.1882,ETHUSDT
1704200400000,2386.85,2393.11,2382.22,2392.47,3695.5381,ETHUSDT
1704201300000,2392.46,2395.9,2388.4,2395.1,3088.3008,ETHUSDT
1704202200000,2395.09,2399.04,2394.95,2397.85,2166.2853,ETHUSDT
1704203100000,2397.86,2400.78,2393.04,2398.0,4669.1384,ETHUSDT
1704204000000,2398.01,2402.65,2396.6,2400.04,2773.8685,ETHUSDT
1704204900000,2400.03,2401.74,2387.82,2391.9,3684.0592,ETHUSDT
1704205800000,2391.91,2392.11,2376.01,2384.22,8466.0692,ETHUSDT
1704206700000,2384.22,2384.23,2354.92,2367.28,18893.2205,ETHUSDT
1704207600000,2367.27,2371.14,2359.54,2362.0,6932.494,ETHUSDT
1704208500000,2361.99,2363.99,2352.04,2358.72,8501.1217,ETHUSDT
1704209400000,2358.72,2369.24,2354.36,2368.52,5991.1878,ETHUSDT
1704210300000,2368.52,2368.76,2356.52,2357.48,4192.809,ETHUSDT
1704211200000,2357.48,2360.48,2351.0,2354.33,3946.738,ETHUSDT
1704212100000,2354.34,2360.99,2350.19,2360.74,8792.924,ETHUSDT
1704213000000,2360.74,2364.97,2358.4,2364.2,3553.4482,ETHUSDT
1704213900000,2364.2,2369.6,2361.61,2367.91,2623.4403,ETHUSDT
1704214800000,2367.92,2368.14,2361.58,2362.43,2306.5363,ETHUSDT
1704215700000,2362.43,2367.86,2360.4,2362.11,2296.8401,ETHUSDT
1704216600000,2362.11,2362.12,2350.95,2356.64,3660.9274,ETHUSDT
1704217500000,2356.63,2363.13,2353.05,2357.43,2914.5963,ETHUSDT
1704218400000,2357.43,2367.62,2355.54,2357.59,3366.593,ETHUSDT
1704219300000,2357.59,2364.74,2356.74,2363.44,1622.3647,ETHUSDT
1704220200000,2363.43,2369.6,2362.13,2362.38,1914.3965,ETHUSDT
1704221100000,2362.39,2369.39,2362.16,2365.7,1482.7303,ETHUSDT
1704222000000,2365.7,2372.59,2365.19,2370.44,3449.1768,ETHUSDT
1704222900000,2370.45,2372.75,2354.79,2360.08,5623.2697,ETHUSDT
1704223800000,2360.08,2368.55,2357.31,2360.52,5542.56,ETHUSDT
1704224700000,2360.53,2371.66,2360.34,2369.19,3865.2028,ETHUSDT
1704225600000,2369.19,2377.73,2363.63,2376.48,4158.9555,ETHUSDT
1704226500000,2376.48,2380.0,2368.61,2369.75,3219.0146,ETHUSDT
1704227400000,2369.76,2369.76,2361.32,2363.19,3244.8555,ETHUSDT
1704228300000,2363.18,2370.89,2358.32,2359.87,4913.7919,ETHUSDT
1704229200000,2359.86,2362.64,2341.0,2359.98,8695.8649,ETHUSDT
1704230100000,2359.99,2361.0,2351.25,2351.68,3016.2824,ETHUSDT
1704231000000,2351.67,2360.9,2351.67,2359.35,2137.7683,ETHUSDT
1704231900000,2359.36,2366.34,2358.02,2366.34,2832.2841,ETHUSDT
1704232800000,2366.33,2372.5,2362.62,2369.6,3525.9685,ETHUSDT
1704233700000,2369.59,2371.73,2365.4,2366.33,2347.3222,ETHUSDT
1704234600000,2366.33,2366.34,2357.82,2360.11,1673.7313,ETHUSDT
1704235500000,2360.11,2364.24,2357.53,2359.03,2001.7929,ETHUSDT
1704236400000,2359.02,2359.55,2353.51,2354.61,2564.948,ETHUSDT
1704237300000,2354.61,2361.86,2353.55,2359.25,4209.2221,ETHUSDT
1704238200000,2359.25,2363.24,2355.43,2355.65,4273.7498,ETHUSDT
1704239100000,2355.64,2359.4,2351.0,2355.34,3721.3323,ETHUSDT
1704240000000,2355.35,2363.23,2354.61,2361.64,4997.229,ETHUSDT
1704240900000,2361.64,2362.34,2347.4,2351.88,3737.3444,ETHUSDT
1704241800000,2351.88,2363.01,2350.72,2363.0,2781.3074,ETHUSDT
1704242700000,2363.01,2367.0,2358.29,2361.39,3187.3282,ETHUSDT
1704243600000,2361.39,2366.6,2360.04,2364.95,2066.7897,ETHUSDT
1704244500000,2364.94,2368.66,2362.54,2368.05,2406.6671,ETHUSDT
1704245400000,2368.05,2369.91,2365.99,2369.18,1961.9757,ETHUSDT
1704246300000,2369.19,2375.0,2368.2,2373.08,3781.1227,ETHUSDT
1704247200000,2373.08,2384.66,2372.0,2378.1,5948.1928,ETHUSDT
1704248100000,2378.1,2378.27,2374.35,2376.12,3652.5221,ETHUSDT
1704249000000,2376.11,2378.67,2368.97,2371.2,3196.7714,ETHUSDT
1704249900000,2371.2,2371.21,2367.33,2368.75,1325.8426,ETHUSDT
1704250800000,2368.75,2370.31,2364.21,2366.86,1976.7677,ETHUSDT
1704251700000,2366.85,2369.0,2366.2,2368.03,2126.4785,ETHUSDT
1704252600000,2368.03,2368.57,2365.63,2367.59,1771.1287,ETHUSDT
1704253500000,2367.6,2369.56,2366.67,2368.51,1792.3745,ETHUSDT
1704254400000,2368.51,2369.0,2365.83,2368.98,2117.8468,ETHUSDT
1704255300000,2368.98,2373.9,2368.98,2371.14,4178.8146,ETHUSDT
1704256200000,2371.15,2371.99,2363.21,2367.35,4001.071,ETHUSDT
1704257100000,2367.35,2370.51,2367.11,2370.5,1421.7903,ETHUSDT
1704258000000,2370.51,2373.74,2367.99,2373.73,2990.1728,ETHUSDT
1704258900000,2373.74,2376.14,2373.53,2374.88,1560.1168,ETHUSDT
1704259800000,2374.87,2378.41,2372.28,2377.49,1969.8959,ETHUSDT
1704260700000,2377.49,2379.61,2375.41,2376.94,3111.3785,ETHUSDT
1704261600000,2376.94,2378.4,2373.6,2376.25,2116.5545,ETHUSDT
1704262500000,2376.26,2380.9,2376.16,2380.49,2658.9391,ETHUSDT
1704263400000,2380.49,2380.49,2377.2,2377.93,2700.1953,ETHUSDT
1704264300000,2377.94,2379.76,2375.07,2375.34,2173.2863,ETHUSDT
1704265200000,2375.35,2379.15,2372.39,2379.02,2120.5842,ETHUSDT
1704266100000,2379.02,2379.68,2375.6,2378.23,2596.1657,ETHUSDT
1704267000000,2378.24,2378.78,2368.7,2369.55,3356.8206,ETHUSDT
1704267900000,2369.55,2369.55,2356.99,2361.64,7480.854,ETHUSDT
1704268800000,2361.65,2366.18,2361.26,2365.14,4108.7717,ETHUSDT
1704269700000,2365.13,2369.0,2365.13,2368.11,2119.8169,ETHUSDT
1704270600000,2368.11,2370.0,2365.61,2366.3,2441.3422,ETHUSDT
1704271500000,2366.3,2371.4,2364.74,2370.5,2707.6167,ETHUSDT
1704272400000,2370.5,2376.78,2370.29,2376.23,3297.7395,ETHUSDT
1704273300000,2376.23,2377.35,2372.71,2377.06,3735.6288,ETHUSDT
1704274200000,2377.07,2385.45,2375.09,2380.19,6571.2123,ETHUSDT
1704275100000,2380.19,2381.29,2374.45,2376.01,4333.1257,ETHUSDT
1704276000000,2376.02,2380.5,2374.61,2379.59,4814.5448,ETHUSDT
1704276900000,2379.58,2380.84,2371.1,2373.87,4146.8611,ETHUSDT
1704277800000,2373.86,2375.19,2362.83,2362.9,5538.5908,ETHUSDT
1704278700000,2362.9,2368.07,2360.88,2364.58,5758.217,ETHUSDT
1704279600000,2364.58,2365.62,2340.34,2341.66,11932.4985,ETHUSDT
1704280500000,2341.65,2348.09,2330.01,2334.05,15052.2058,ETHUSDT
1704281400000,2334.05,2339.65,2330.0,2334.34,9104.1291,ETHUSDT
1704282300000,2334.33,2335.39,2294.01,2307.68,23044.5471,ETHUSDT
1704283200000,2307.99,2308.6,2100.0,2187.6,93769.0512,ETHUSDT
1704284100000,2187.6,2215.62,2171.56,2203.22,49975.4736,ETHUSDT
1704285000000,2203.22,2214.02,2188.2,2204.2,27952.3189,ETHUSDT
1704285900000,2204.19,2250.6,2201.43,2248.55,37567.972,ETHUSDT
1704286800000,2248.55,2248.8,2222.4,2226.81,23747.5035,ETHUSDT
1704287700000,2226.81,2236.19,2215.08,2222.02,15110.8058,ETHUSDT
1704288600000,2222.01,2233.31,2217.8,2223.15,12808.0646,ETHUSDT
1704289500000,2223.15,2224.2,2206.96,2223.79,13605.2528,ETHUSDT
1704290400000,2223.79,2224.0,2205.11,2207.11,9331.8869,ETHUSDT
1704291300000,2207.11,2211.8,2191.0,2197.02,17263.3205,ETHUSDT
1704292200000,2197.02,2208.4,2193.39,2206.81,12002.0063,ETHUSDT
1704293100000,2206.81,2206.81,2192.79,2193.77,9430.3597,ETHUSDT
1704294000000,2193.76,2209.86,2190.0,2204.73,11375.3349,ETHUSDT
1704294900000,2204.72,2216.66,2203.2,2215.11,8591.854,ETHUSDT
1704295800000,2215.1,2221.57,2212.26,2215.87,10542.1667,ETHUSDT
1704296700000,2215.88,2241.0,2212.68,2240.4,16644.0649,ETHUSDT
1704297600000,2240.39,2245.33,2230.54,2235.66,19762.1819,ETHUSDT
1704298500000,2235.62,2242.09,2223.66,2241.2,11521.2377,ETHUSDT
1704299400000,2241.21,2241.21,2226.23,2231.26,15090.936,ETHUSDT
1704300300000,2231.26,2232.8,2222.11,2231.4,8934.2788,ETHUSDT
1704301200000,2231.41,2235.0,2220.6,2225.61,9443.6465,ETHUSDT
1704302100000,2225.62,2226.26,2214.2,2223.7,9048.1514,ETHUSDT
1704303000000,2223.69,2227.0,2220.2,2220.21,5462.3481,ETHUSDT
1704303900000,2220.2,2223.52,2212.0,2223.3,7410.2998,ETHUSDT
1704304800000,2223.3,2227.99,2218.5,2221.0,6362.1218,ETHUSDT
1704305700000,2221.0,2225.46,2208.88,2211.14,5909.4744,ETHUSDT
1704306600000,2211.19,2215.06,2202.7,2209.96,7984.1162,ETHUSDT
1704307500000,2209.96,2210.39,2188.0,2198.23,15143.6023,ETHUSDT
1704308400000,2198.23,2210.24,2197.26,2207.43,8741.2917,ETHUSDT
1704309300000,2207.43,2213.98,2206.86,2213.79,5230.1692,ETHUSDT
1704310200000,2213.79,2229.11,2211.86,2214.41,9562.6601,ETHUSDT
1704311100000,2214.41,2214.76,2204.08,2206.53,6701.2582,ETHUSDT
1704312000000,2206.54,2209.96,2205.28,2209.54,5750.5651,ETHUSDT
1704312900000,2209.55,2217.1,2209.54,2215.47,5219.0452,ETHUSDT
1704313800000,2215.48,2223.63,2214.61,2215.85,5077.2318,ETHUSDT
1704314700000,2215.86,2221.4,2215.8,2218.28,5279.8867,ETHUSDT
1704315600000,2218.29,2223.07,2211.93,2213.7,5977.4392,ETHUSDT
1704316500000,2213.71,2224.12,2213.01,2221.36,5488.9673,ETHUSDT
1704317400000,2221.37,2225.2,2219.25,2224.61,3833.5214,ETHUSDT
1704318300000,2224.61,2227.87,2223.29,2226.03,3073.5571,ETHUSDT
1704319200000,2226.02,2226.45,2220.0,2220.61,4306.2657,ETHUSDT
1704320100000,2220.61,2221.4,2208.19,2210.53,8465.7631,ETHUSDT
1704321000000,2210.53,2212.8,2204.33,2204.85,4170.7657,ETHUSDT
1704321900000,2204.84,2209.49,2200.0,2205.39,3392.095,ETHUSDT
1704322800000,2205.38,2207.39,2196.23,2197.26,6967.9382,ETHUSDT
1704323700000,2197.26,2208.35,2196.25,2205.71,3482.6976,ETHUSDT
1704324600000,2205.71,2207.18,2203.69,2205.18,2140.1404,ETHUSDT
1704325500000,2205.18,2210.26,2205.0,2209.72,2107.2201,ETHUSDT
1704326400000,2209.72,2218.61,2206.44,2218.59,4620.7735,ETHUSDT
1704327300000,2218.59,2219.92,2207.35,2209.96,3714.3537,ETHUSDT
1704328200000,2209.96,2215.4,2208.65,2210.19,2819.5636,ETHUSDT
1704329100000,2210.19,2212.37,2208.2,2210.64,2621.6513,ETHUSDT
1704330000000,2210.64,2214.24,2208.0,2212.05,3253.6489,ETHUSDT
1704330900000,2212.05,2212.05,2201.91,2207.06,7346.1043,ETHUSDT
1704331800000,2207.06,2210.33,2205.32,2207.12,3669.0166,ETHUSDT
1704332700000,2207.12,2213.35,2204.69,2205.92,3068.363,ETHUSDT
1704333600000,2205.92,2218.41,2204.63,2217.83,2884.2752,ETHUSDT
1704334500000,2217.83,2225.0,2217.68,2221.57,4056.3327,ETHUSDT
1704335400000,2221.57,2224.31,2219.56,2223.51,2226.2099,ETHUSDT
1704336300000,2223.52,2232.89,2223.51,2231.59,3855.5903,ETHUSDT
1704337200000,2231.6,2239.79,2229.25,2237.27,4630.224,ETHUSDT
1704338100000,2237.28,2239.4,2225.23,2227.26,4004.7946,ETHUSDT
1704339000000,2227.27,2229.99,2225.23,2226.97,3599.8052,ETHUSDT
1704339900000,2226.97,2232.22,2226.96,2231.08,2960.1002,ETHUSDT
1704340800000,2231.07,2234.97,2227.8,2231.53,4138.0112,ETHUSDT
1704341700000,2231.54,2237.13,2230.95,2237.13,2525.9553,ETHUSDT
1704342600000,2237.12,2238.09,2232.57,2232.92,2531.7555,ETHUSDT
1704343500000,2232.93,2239.3,2232.92,2237.88,2541.9251,ETHUSDT
1704344400000,2237.89,2240.6,2235.52,2238.9,3691.6453,ETHUSDT
1704345300000,2238.89,2241.0,2232.78,2233.81,2782.6067,ETHUSDT
1704346200000,2233.81,2244.04,2233.01,2240.76,3340.7279,ETHUSDT
1704347100000,2240.76,2241.4,2234.9,2235.93,5561.2034,ETHUSDT
1704348000000,2235.93,2240.12,2235.0,2236.18,3501.0778,ETHUSDT
1704348900000,2236.18,2239.72,2235.0,2237.12,4010.3229,ETHUSDT
1704349800000,2237.11,2244.41,2235.98,2243.9,6115.997,ETHUSDT
1704350700000,2243.89,2244.93,2235.99,2238.8,4051.5031,ETHUSDT
1704351600000,2238.79,2241.83,2230.94,2233.99,5121.7178,ETHUSDT
1704352500000,2233.99,2235.2,2227.98,2231.74,6335.4077,ETHUSDT
1704353400000,2231.73,2236.9,2222.52,2227.47,6243.6954,ETHUSDT
1704354300000,2227.47,2228.19,2220.0,2221.85,6527.8786,ETHUSDT
1704355200000,2221.85,2226.64,2215.99,2219.4,7219.2198,ETHUSDT
1704356100000,2219.4,2223.5,2211.4,2222.11,5469.2772,ETHUSDT
1704357000000,2222.11,2223.2,2211.13,2212.45,7753.1062,ETHUSDT
1704357900000,2212.44,2218.6,2212.41,2215.95,3373.8412,ETHUSDT
1704358800000,2215.96,2219.8,2214.6,2214.6,3105.5737,ETHUSDT
1704359700000,2214.61,2222.22,2214.6,2221.38,2241.0587,ETHUSDT
1704360600000,2221.38,2229.71,2221.38,2224.4,3111.6765,ETHUSDT
1704361500000,2224.4,2229.6,2222.22,2223.4,1866.6842,ETHUSDT
1704362400000,2223.41,2226.12,2216.87,2219.2,4216.8904,ETHUSDT
1704363300000,2219.2,2220.15,2205.0,2210.78,4924.0704,ETHUSDT
1704364200000,2210.79,2223.81,2210.0,2219.69,3391.735,ETHUSDT
1704365100000,2219.68,2222.85,2219.11,2222.39,2768.3833,ETHUSDT
1704366000000,2222.38,2226.14,2218.04,2220.14,2743.4634,ETHUSDT
1704366900000,2220.14,2225.8,2215.0,2224.7,2602.5235,ETHUSDT
1704367800000,2224.7,2230.71,2223.48,2225.25,3806.293,ETHUSDT
1704368700000,2225.26,2228.81,2223.83,2228.14,2433.2687,ETHUSDT
1704369600000,2228.13,2232.53,2222.7,2232.53,4369.694,ETHUSDT
1704370500000,2232.53,2245.19,2228.77,2230.78,18469.7462,ETHUSDT
1704371400000,2230.79,2237.17,2228.17,2236.03,3764.1016,ETHUSDT
1704372300000,2236.03,2239.02,2234.03,2235.99,3226.6852,ETHUSDT
1704373200000,2235.99,2236.0,2232.27,2234.54,3539.866,ETHUSDT
1704374100000,2234.53,2237.6,2233.15,2236.61,3434.6251,ETHUSDT
1704375000000,2236.6,2236.61,2231.8,2234.6,3884.9885,ETHUSDT
1704375900000,2234.59,2247.36,2233.0,2238.29,5053.0699,ETHUSDT
1704376800000,2238.29,2239.2,2233.5,2236.55,3776.2968,ETHUSDT
1704377700000,2236.55,2242.13,2234.86,2236.17,3766.2477,ETHUSDT
1704378600000,2236.17,2252.47,2230.66,2251.8,6189.5134,ETHUSDT
1704379500000,2251.79,2274.48,2243.66,2273.25,18889.147,ETHUSDT
1704380400000,2273.26,2277.37,2261.93,2269.12,9952.8774,ETHUSDT
